528-29-0 [O-][N+](=O)c1ccccc1[N+](=O)[O-]
616-44-4 Cc1ccsc1
98-08-8 FC(F)(F)c1ccccc1
1071-83-6 OP(=O)([O-])C[NH2+]CC(=O)[O-]
108-87-2 CC1CCCCC1
7012-37-5 Clc1ccc(cc1)c2ccc(Cl)cc2Cl
541-73-1 Clc1cccc(Cl)c1
6130-75-2 COc1cc(Cl)c(Cl)cc1Cl
319-84-6 Cl[C@@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@@H](Cl)[C@H]1Cl
1825-31-6 Clc1ccc(Cl)c2ccccc12
88-85-7 CCC(C)c1cc(cc(c1[O-])[N+](=O)[O-])[N+](=O)[O-]
2234-13-1 Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl
2631-40-5 CNC(=O)Oc1ccccc1C(C)C
83-42-1 Cc1c(Cl)cccc1[N+](=O)[O-]
1843-05-6 CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1
83-41-0 Cc1cccc(c1C)[N+](=O)[O-]
96-12-8 ClCC(Br)CBr
111-94-4 N#CCCNCCC#N
328-84-7 FC(F)(F)c1ccc(Cl)c(Cl)c1
961-11-5 COP(=O)(OC)O\C(=C\Cl)\c1cc(Cl)c(Cl)cc1Cl
1490-04-6 CC(C)C1CCC(C)CC1O
96-18-4 ClCC(Cl)CCl
58-89-9 Cl[C@@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H](Cl)[C@H]1Cl
208-96-8 C1=Cc2cccc3cccc1c23
626-17-5 N#Cc1cccc(c1)C#N
106-47-8 Nc1ccc(Cl)cc1
143-50-0 ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(=O)C5(Cl)C(Cl)(C1(Cl)C35Cl)C24Cl
90-41-5 Nc1ccccc1c2ccccc2
25394-13-2 Nc1ccc(\C=C\c2ccc(N)cc2S(=O)(=O)[O-])c(c1)S(=O)(=O)[O-]
1746-01-6 Clc1cc2Oc3cc(Cl)c(Cl)cc3Oc2cc1Cl
544-76-3 CCCCCCCCCCCCCCCC
110-91-8 C1COCC[NH2+]1
91-23-6 COc1ccccc1[N+](=O)[O-]
1014-70-6 CCNc1nc(NCC)nc(SC)n1
1836-75-5 [O-][N+](=O)c1ccc(Oc2ccc(Cl)cc2Cl)cc1
91-20-3 c1ccc2ccccc2c1
88-89-1 [O-]c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]
15883-57-5 [O-]c1cc2ccc(cc2cc1S(=O)(=O)[O-])S(=O)(=O)[O-]
115-32-2 OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl
106-43-4 Cc1ccc(Cl)cc1
107-39-1 CC(=C)CC(C)(C)C
115-77-5 OCC(CO)(CO)CO
68359-37-5 CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2ccc(F)c(Oc3ccccc3)c2
92-77-3 [O-]c1cc2ccccc2cc1C(=O)Nc3ccccc3
314-40-9 CCC(C)N1C(=O)NC(=C(Br)C1=O)C
591-27-5 Nc1cccc(O)c1
52315-07-8 CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2
121-14-2 Cc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-]
95-48-7 Cc1ccccc1O
82-45-1 Nc1cccc2C(=O)c3ccccc3C(=O)c12
2051-60-7 Clc1ccccc1c2ccccc2
87-02-5 Nc1ccc2c(O)cc(cc2c1)S(=O)(=O)[O-]
732-26-3 CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C
611-06-3 [O-][N+](=O)c1ccc(Cl)cc1Cl
82-05-3 O=C1c2ccccc2c3cccc4cccc1c34
13071-79-9 CCOP(=S)(OCC)SCSC(C)(C)C
101-53-1 Oc1ccc(Cc2ccccc2)cc1
118-79-6 [O-]c1c(Br)cc(Br)cc1Br
